source	target	has_mapping	needs_translation
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100005200053C3A		0	0
Turn10_RH_VinaSuccessor		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_VinaSuccessor		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100005200053C45		0	0
Turn10_RH_VinaSuccessorAndMarriage		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_VinaSuccessorAndMarriage		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100005200053C50		0	0
Turn10_RH_ChangingSuccessionLaw_Absolute		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_ChangingSuccessionLaw		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000520005AF46		0	0
Turn10_RH_ChangingSuccessionLaw_FemalePref		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_ChangingSuccessionLaw_FemalePref		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000520005AF51		0	0
Turn10_V_SuccessionLawChanged		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_V_SuccessionLawChanged		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000520005B013		0	0
Turn10_RH_Gossip_VinaManusEngaged_PostWar		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_Gossip_VinaManusEngaged_PostWar		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000520005B01E		0	0
Turn10_V_ManusBackFromWar		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_V_ManusBackFromWarEngaged		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x01000098000508DA		0	0
Turn10_RH_HODShutdown_BoardingSchool		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_HODShutdown_BoardingSchool		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x01000098000508DE		0	0
Turn10_RH_HODShutdown_SupremeCouncilOfNur		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_HODShutdown_SupremeCouncilOfNur		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x01000098000508E2		0	0
Turn10_RH_HODShutdown_HistoryMuseum		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_HODShutdown_HistoryMuseum		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x01000098000508E6		0	0
Turn10_RH_HODShutdown_NationalDefenseHQ		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_HODShutdown_NationalDefenseHQ		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x01000098000508EA		0	0
Turn10_RH_HODShutdown_MuseumAndHallofTraitors		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_HODShutdown_MuseumAndHallofTraitors		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x01000098000508EE		0	0
Turn10_RH_HODShutdown_DoNothing		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_HODShutdown_DoNothing		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100005200068060		0	0
Turn10_RH_LucitaTaddeusArrested		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_LucitaTaddeusArrested		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100005200068078		0	0
Turn10_RH_TaddeusArrested		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_TaddeusArrested		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x01000052000681B3		0	0
Turn10_RH_Gossip_SonSuccessor		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_Gossip_SonSuccessor		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x01000052000681BE		0	0
Turn10_RH_Gossip_VinaSuccessor		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_Gossip_VinaSuccessor		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000C400000218		0	0
Turn10_RH_Strike_HousesStrippedOfPower		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_Strike_HousesStrippedOfPower		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000C400000223		0	0
Turn10_V_Strike_CrownGathersPower		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_V_Strike_CrownGathersPower		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000C40000022E		0	0
Turn10_G_Strike_PowerShiftInRizia		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_G_Strike_PowerShiftInRizia		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000C40000025B		0	0
Turn10_RH_ExecutionCoverUp		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_ExecutionCoverUp		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000C400000266		0	0
Turn10_V_ExecutionDemandAnswers		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_V_ExecutionDemandAnswers		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000C400000271		0	0
Turn10_RH_ArrestedCoverUp		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_ArrestedCoverUp		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000C40000027C		0	0
Turn10_V_Arrested_DemandAnswers		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_V_Arrested_DemandAnswers		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000C400000287		0	0
Turn10_V_Strike_ViolentAltercations		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_V_Strike_ViolentAltercations		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000BE0000654C		0	0
Turn10_RH_MonarchoMilitaryGov		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_MonarchoMilitaryGov		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000BE00006557		0	0
Turn10_V_MonarchoMilitaryGov		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_V_MonarchoMilitaryGov		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000BE000065E7		0	0
Turn10_RH_Lucita_Arrested_Posthumous		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_Lucita_Arrested_Posthumous		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000BE00006618		0	0
Turn10_V_RustyPardoned		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_V_RustyPardoned		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000BE0000662E		0	0
Turn10_V_AdarfoNationalizesRRG		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_V_AdarfoNationalizesRRG		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000BE00006639		0	0
Turn10_RH_AdarfoNationalizesRRG		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_AdarfoNationalizesRRG		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000520007B887		0	0
Turn10_RH_Gossip_MomConverts		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_RH_Gossip_MomConverts		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000520007B892		0	0
Turn11_RH_Gossip_Theocracy		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn11_RH_Gossip_Theocracy		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000CA00001AA0		0	0
Turn10_G_Stratocracy_MilitaryRizia		0	0
Rizia/News/Turn 10/WIP		0	0
RiziaDLCSupport.News_Turn10_G_Stratocracy_MilitaryRizia		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100005200053936		0	0
Turn10_RH_Gossip_KingHomosexual_Lord		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_Gossip_KingHomosexual_Lord		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003E3F		0	0
Turn10_V_ReligiousFanaticsCapital		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_V_ReligiousFanaticsCapital		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003E85		0	0
Turn10_G_GuardiansDeployed_WHRWorried		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_G_GuardiansDeployed_WHRWorried		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003F7F		0	0
Turn10_RH_NewConstitution_ManusPM		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_NewConstitution_ManusPM		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003F89		0	0
Turn10_RH_NewConstitution_DariaPM		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_NewConstitution_DariaPM		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003F93		0	0
Turn10_V_NewConstitution_ManusPM		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_V_NewConstitution_ManusPM		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003F9D		0	0
Turn10_V_NewConstitution_DariaPM		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_V_NewConstitution_DariaPM		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003FA7		0	0
Turn10_G_ParliamentSuesForPeace		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_G_ParliamentSuesForPeace		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003FD8		0	0
Turn10_RH_Executions_Public		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_Executions_Public		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003FE2		0	0
Turn10_RH_Executions_Nobles		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_Executions_Nobles		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003FEC		0	0
Turn10_RH_Executions_Private		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_Executions_Private		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003FF6		0	0
Turn10_V_Excecutions_Public		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_V_Excecutions_Public		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100004000		0	0
Turn10_V_Excecutions_Nobles		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_V_Excecutions_Nobles		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000400A		0	0
Turn10_V_Excecutions_Private		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_V_Excecutions_Private		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000040D9		0	0
Turn10_RH_PalesTreaty_Annex		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_PalesTreaty_Annex		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000040E3		0	0
Turn10_G_PalesTreaty_Annex		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_G_PalesTreaty_Annex		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000040ED		0	0
Turn10_RH_PalesTreaty_Split		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_PalesTreaty_Split		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000040F7		0	0
Turn10_G_PalesTreaty_Split		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_G_PalesTreaty_Split		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100004101		0	0
Turn10_RH_PalesTreaty_Prewar_AddedDemands		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_PalesTreaty_Prewar_AddedDemands		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000410B		0	0
Turn10_G_PalesTreaty_Prewar_AddedDemands		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_G_PalesTreaty_Prewar_AddedDemands		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100004115		0	0
Turn10_RH_PalesTreaty_Prewar		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_PalesTreaty_Prewar		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000411F		0	0
Turn10_G_PalesTreaty_Prewar		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_G_PalesTreaty_Prewar		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100004129		0	0
Turn10_V_BloodshedEnds		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_V_BloodshedEnds		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100004133		0	0
Turn10_RH_PalesTreaty_AdminDistrictLost		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_PalesTreaty_AdminDistrictLost		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000413D		0	0
Turn10_V_PalesTreaty_AdminDistrictLost		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_V_PalesTreaty_AdminDistrictLost		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100004147		0	0
Turn10_G_PalesTreaty_AdminDistrictLost		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_G_PalesTreaty_AdminDistrictLost		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100004151		0	0
Turn10_RH_PalesTreaty_None		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_PalesTreaty_None		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000415B		0	0
Turn10_G_PalesTreaty_None		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_G_PalesTreaty_None		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000416F		0	0
Turn10_RH_PalesVictory_Wehlen		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_PalesVictory_Wehlen		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000041D8		0	0
Turn11_RH_TheocracyDeclaration		0	0
Rizia/News/Turn 11		0	0
RiziaDLCSupport.News_Turn11_RH_TheocracyDeclaration		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000041E2		0	0
Turn11_V_TheocracyDeclaration		0	0
Rizia/News/Turn 11		0	0
RiziaDLCSupport.News_Turn11_V_TheocracyDeclaration		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000041EC		0	0
Turn11_G_TheocracyDeclaration		0	0
Rizia/News/Turn 11		0	0
RiziaDLCSupport.News_Turn11_G_TheocracyDeclaration		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000980003FB68		0	0
Turn10_RH_Lucita_Arrested_Married_Prison		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_Lucita_Arrested_Married_Prison		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000980003FB7D		0	0
Turn10_RH_Lucita_Arrested_Married		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_Lucita_Arrested_Married		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000980003FB81		0	0
Turn10_RH_Lucita_Arrested		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_Lucita_Arrested		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000980003FB85		0	0
Turn10_RH_Hugo_Arrested_GrandV_Rico		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_Hugo_Arrested_GrandV_Rico		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000980003FB89		0	0
Turn10_RH_Hugo_Arrested_GrandV_Not_Rico		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_Hugo_Arrested_GrandV_Not_Rico		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000980003FB8D		0	0
Turn10_RH_Hugo_Arrested_GrandV		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_Hugo_Arrested_GrandV		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000980003FB91		0	0
Turn10_RH_Hugo_Arrested_GrandV_Not		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_Hugo_Arrested_GrandV_Not		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000980003FB95		0	0
Turn10_RH_Lucita_Arrested_Prison		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_Lucita_Arrested_Prison		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000980003FB99		0	0
Turn10_RH_SalArrested		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_SalArrested		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000980003FB9D		0	0
Turn10_RH_Titus_Arrested_GG		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_Titus_Arrested_GG		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000980003FBA1		0	0
Turn10_RH_Titus_Arrested_WG		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_Titus_Arrested_WG		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000042AD		0	0
Turn10_RH_PalesTreaty_RiziaImperii		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_PalesTreaty_RiziaImperii		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000042B7		0	0
Turn10_RH_PalesTreaty_Azaro		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_PalesTreaty_Azaro		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000520005CB24		0	0
Turn10_V_PalesTreaty_None		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_V_PalesTreaty_None		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000520005CB2F		0	0
Turn10_V_PalesVictory_Wehlen		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_V_PalesVictory_Wehlen		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003521		0	0
Turn10_RH_Decision_NationalDestabilizationTwo_Abdicate		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_Decision_NationalDestabilization_Abdicate		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003553		0	0
Turn10_V_Decision_NationalDestabilizationTwo_Abdicate		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_V_Decision_NationalDestabilization_Abdicate		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000BE00000C8B		0	0
Turn10_RH_Gossip_DefaultBirthday		0	0
Rizia/News/Turn 10/House Gathering and Fallout		0	0
RiziaDLCSupport.News_Turn10_RH_Gossip_DefaultBirthday		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000BE00000CB8		0	0
Turn10_RH_BirthdayDefault		0	0
Rizia/News/Turn 10/House Gathering and Fallout		0	0
RiziaDLCSupport.News_Turn10_RH_BirthdayDefault		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000BE00000CC9		0	0
Turn10_V_BirthdayDefault_Protests		0	0
Rizia/News/Turn 10/House Gathering and Fallout		0	0
RiziaDLCSupport.News_Turn10_V_BirthdayDefault_Protests		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000BE00000CD9		0	0
Turn10_V_BirthdayDefault_NoProtests		0	0
Rizia/News/Turn 10/House Gathering and Fallout		0	0
RiziaDLCSupport.News_Turn10_V_BirthdayDefault_NoProtests		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000BE00000CF2		0	0
Turn10_RH_Birthday_TaxesReverted		0	0
Rizia/News/Turn 10/House Gathering and Fallout		0	0
RiziaDLCSupport.News_Turn10_RH_Birthday_TaxesReverted		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000BE00000D5A		0	0
Turn10_V_Birthday_TaxesReverted		0	0
Rizia/News/Turn 10/House Gathering and Fallout		0	0
RiziaDLCSupport.News_Turn10_V_Birthday_TaxesReverted		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000BE00000D73		0	0
Turn10_RH_Birthday_LeviesRestored		0	0
Rizia/News/Turn 10/House Gathering and Fallout		0	0
RiziaDLCSupport.News_Turn10_RH_Birthday_LeviesRestored		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000BE00000D7E		0	0
Turn10_RH_Birthday_ZilleBrenasChange		0	0
Rizia/News/Turn 10/House Gathering and Fallout		0	0
RiziaDLCSupport.News_Turn10_RH_Birthday_ZilleBrenasChange		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100009800067655		0	0
Turn10_RH_LucitaCarlosArrested		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_LucitaCarlosArrested		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100009800067671		0	0
Turn10_RH_CarlosArrested		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_CarlosArrested		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100009800067685		0	0
Turn10_RH_CarlosTaddeusArrested		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_CarlosTaddeusArrested		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000B800012038		0	0
Turn10_RH_HODBansDeathPenalty		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_HODBansDeathPenalty		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
#reform, #unrest		0	0
0x010000B800012043		0	0
Turn10_V_HODBansDeathPenalty		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_V_HODBansDeathPenalty		0	0
